Hour Index,Inflated to 2020 prices,,,adjusted_value = (old_value * cpi_current) / cpi_old,,,,,,,Year,Annual,,,,,,($/kWh),,,,Inflated to 2020 prices
358,0.023567202,,,,,,,,,,,,,,,,,0.02328,,,,0.023567202
359,0.023607695,,,,,,,,,,,,,,,,,0.02332,,,,0.023607695
360,0.021836106,,,,,,,,,,,,,,,,,0.02157,,,,0.021836106
361,0.02208919,,,,,,,,,,,,,,,,,0.02182,,,,0.02208919
362,0.021724749,,,,,,,,,,,,,,,,,0.02146,,,,0.021724749
363,0.021744995,,,,,,,,,,,,,,,,,0.02148,,,,0.021744995
364,0.021552651,,,,,,,,,,,,,,,,,0.02129,,,,0.021552651
365,0.022787702,,,,,,,,,,,,,,,,,0.02251,,,,0.022787702
366,0.023354611,,,,,,,,,,,,,,,,,0.02307,,,,0.023354611
367,0.039622864,,,,,,,,,,,,,,,,,0.03914,,,,0.039622864
368,0.034277725,,,,,,,,,,,,,,,,,0.03386,,,,0.034277725
369,0.032657987,,,,,,,,,,,,,,,,,0.03226,,,,0.032657987
370,0.030572573,,,,,,,,,,,,,,,,,0.0302,,,,0.030572573
371,0.02788988,,,,,,,,,,,,,,,,,0.02755,,,,0.02788988
372,0.025500765,,,,,,,,,,,,,,,,,0.02519,,,,0.025500765
373,0.025156571,,,,,,,,,,,,,,,,,0.02485,,,,0.025156571
374,0.024032877,,,,,,,,,,,,,,,,,0.02374,,,,0.024032877
375,0.023223007,,,,,,,,,,,,,,,,,0.02294,,,,0.023223007
376,0.022777579,,,,,,,,,,,,,,,,,0.0225,,,,0.022777579
377,0.022696592,,,,,,,,,,,,,,,,,0.02242,,,,0.022696592
378,0.033336252,,,,,,,,,,,,,,,,,0.03293,,,,0.033336252
379,0.031524169,,,,,,,,,,,,,,,,,0.03114,,,,0.031524169
380,0.025369161,,,,,,,,,,,,,,,,,0.02506,,,,0.025369161
381,0.024549168,,,,,,,,,,,,,,,,,0.02425,,,,0.024549168
382,0.023091403,,,,,,,,,,,,,,,,,0.02281,,,,0.023091403
383,0.021825982,,,,,,,,,,,,,,,,,0.02156,,,,0.021825982
384,0.020216367,,,,,,,,,,,,,,,,,0.01997,,,,0.020216367
385,0.018910452,,,,,,,,,,,,,,,,,0.01868,,,,0.018910452
386,0.017675401,,,,,,,,,,,,,,,,,0.01746,,,,0.017675401
387,0.0181512,,,,,,,,,,,,,,,,,0.01793,,,,0.0181512
388,0.018039843,,,,,,,,,,,,,,,,,0.01782,,,,0.018039843
389,0.02305091,,,,,,,,,,,,,,,,,0.02277,,,,0.02305091
390,0.023364734,,,,,,,,,,,,,,,,,0.02308,,,,0.023364734
391,0.030005664,,,,,,,,,,,,,,,,,0.02964,,,,0.030005664
392,0.027292601,,,,,,,,,,,,,,,,,0.02696,,,,0.027292601
393,0.027910127,,,,,,,,,,,,,,,,,0.02757,,,,0.027910127
394,0.030997754,,,,,,,,,,,,,,,,,0.03062,,,,0.030997754
395,0.031412812,,,,,,,,,,,,,,,,,0.03103,,,,0.031412812
396,0.033143908,,,,,,,,,,,,,,,,,0.03274,,,,0.033143908
397,0.030673806,,,,,,,,,,,,,,,,,0.0303,,,,0.030673806
398,0.029307152,,,,,,,,,,,,,,,,,0.02895,,,,0.029307152
399,0.027596302,,,,,,,,,,,,,,,,,0.02726,,,,0.027596302
400,0.027657043,,,,,,,,,,,,,,,,,0.02732,,,,0.027657043
401,0.028041731,,,,,,,,,,,,,,,,,0.0277,,,,0.028041731
402,0.043662088,,,,,,,,,,,,,,,,,0.04313,,,,0.043662088
403,0.037618437,,,,,,,,,,,,,,,,,0.03716,,,,0.037618437
404,0.028578269,,,,,,,,,,,,,,,,,0.02823,,,,0.028578269
405,0.028375802,,,,,,,,,,,,,,,,,0.02803,,,,0.028375802
406,0.026371375,,,,,,,,,,,,,,,,,0.02605,,,,0.026371375
407,0.02410374,,,,,,,,,,,,,,,,,0.02381,,,,0.02410374
408,0.021664008,,,,,,,,,,,,,,,,,0.0214,,,,0.021664008
409,0.017128739,,,,,,,,,,,,,,,,,0.01692,,,,0.017128739
410,0.015559617,,,,,,,,,,,,,,,,,0.01537,,,,0.015559617
411,0.015377397,,,,,,,,,,,,,,,,,0.01519,,,,0.015377397
412,0.014506787,,,,,,,,,,,,,,,,,0.01433,,,,0.014506787
413,0.015832948,,,,,,,,,,,,,,,,,0.01564,,,,0.015832948
414,0.021643762,,,,,,,,,,,,,,,,,0.02138,,,,0.021643762
415,0.030015787,,,,,,,,,,,,,,,,,0.02965,,,,0.030015787
416,0.027839263,,,,,,,,,,,,,,,,,0.0275,,,,0.027839263
417,0.024508675,,,,,,,,,,,,,,,,,0.02421,,,,0.024508675
418,0.024488428,,,,,,,,,,,,,,,,,0.02419,,,,0.024488428
419,0.023668435,,,,,,,,,,,,,,,,,0.02338,,,,0.023668435
420,0.022392891,,,,,,,,,,,,,,,,,0.02212,,,,0.022392891
421,0.019912666,,,,,,,,,,,,,,,,,0.01967,,,,0.019912666
422,0.018940822,,,,,,,,,,,,,,,,,0.01871,,,,0.018940822
423,0.018819342,,,,,,,,,,,,,,,,,0.01859,,,,0.018819342
424,0.0181512,,,,,,,,,,,,,,,,,0.01793,,,,0.0181512
425,0.018900329,,,,,,,,,,,,,,,,,0.01867,,,,0.018900329
426,0.027140751,,,,,,,,,,,,,,,,,0.02681,,,,0.027140751
427,0.023010416,,,,,,,,,,,,,,,,,0.02273,,,,0.023010416
428,0.019021809,,,,,,,,,,,,,,,,,0.01879,,,,0.019021809
429,0.018525764,,,,,,,,,,,,,,,,,0.0183,,,,0.018525764
430,0.017756388,,,,,,,,,,,,,,,,,0.01754,,,,0.017756388
431,0.014719378,,,,,,,,,,,,,,,,,0.01454,,,,0.014719378
432,0.012887048,,,,,,,,,,,,,,,,,0.01273,,,,0.012887048
433,0.011530517,,,,,,,,,,,,,,,,,0.01139,,,,0.011530517
434,0.011409036,,,,,,,,,,,,,,,,,0.01127,,,,0.011409036
435,0.011712737,,,,,,,,,,,,,,,,,0.01157,,,,0.011712737
436,0.011864588,,,,,,,,,,,,,,,,,0.01172,,,,0.011864588
437,0.013413463,,,,,,,,,,,,,,,,,0.01325,,,,0.013413463
438,0.01433469,,,,,,,,,,,,,,,,,0.01416,,,,0.01433469
439,0.017381824,,,,,,,,,,,,,,,,,0.01717,,,,0.017381824
440,0.020206243,,,,,,,,,,,,,,,,,0.01996,,,,0.020206243
441,0.025156571,,,,,,,,,,,,,,,,,0.02485,,,,0.025156571
442,0.022423261,,,,,,,,,,,,,,,,,0.02215,,,,0.022423261
443,0.021765242,,,,,,,,,,,,,,,,,0.0215,,,,0.021765242
444,0.022129683,,,,,,,,,,,,,,,,,0.02186,,,,0.022129683
445,0.021684255,,,,,,,,,,,,,,,,,0.02142,,,,0.021684255
446,0.021846229,,,,,,,,,,,,,,,,,0.02158,,,,0.021846229
447,0.022484001,,,,,,,,,,,,,,,,,0.02221,,,,0.022484001
448,0.022554865,,,,,,,,,,,,,,,,,0.02228,,,,0.022554865
449,0.023040787,,,,,,,,,,,,,,,,,0.02276,,,,0.023040787
450,0.035279939,,,,,,,,,,,,,,,,,0.03485,,,,0.035279939
451,0.052975587,,,,,,,,,,,,,,,,,0.05233,,,,0.052975587
452,0.044411217,,,,,,,,,,,,,,,,,0.04387,,,,0.044411217
453,0.039157189,,,,,,,,,,,,,,,,,0.03868,,,,0.039157189
454,0.035026855,,,,,,,,,,,,,,,,,0.0346,,,,0.035026855
455,0.032070831,,,,,,,,,,,,,,,,,0.03168,,,,0.032070831
456,0.028699749,,,,,,,,,,,,,,,,,0.02835,,,,0.028699749
457,0.025085707,,,,,,,,,,,,,,,,,0.02478,,,,0.025085707
458,0.024711142,,,,,,,,,,,,,,,,,0.02441,,,,0.024711142
459,0.02317239,,,,,,,,,,,,,,,,,0.02289,,,,0.02317239
460,0.023526708,,,,,,,,,,,,,,,,,0.02324,,,,0.023526708
461,0.02407337,,,,,,,,,,,,,,,,,0.02378,,,,0.02407337
462,0.026472608,,,,,,,,,,,,,,,,,0.02615,,,,0.026472608
463,0.039724098,,,,,,,,,,,,,,,,,0.03924,,,,0.039724098
464,0.04510973,,,,,,,,,,,,,,,,,0.04456,,,,0.04510973
465,0.051011653,,,,,,,,,,,,,,,,,0.05039,,,,0.051011653
466,0.036707334,,,,,,,,,,,,,,,,,0.03626,,,,0.036707334
467,0.029094561,,,,,,,,,,,,,,,,,0.02874,,,,0.029094561
468,0.026857296,,,,,,,,,,,,,,,,,0.02653,,,,0.026857296
469,0.025470395,,,,,,,,,,,,,,,,,0.02516,,,,0.025470395
470,0.024032877,,,,,,,,,,,,,,,,,0.02374,,,,0.024032877
471,0.022524495,,,,,,,,,,,,,,,,,0.02225,,,,0.022524495
472,0.020590931,,,,,,,,,,,,,,,,,0.02034,,,,0.020590931
473,0.020297354,,,,,,,,,,,,,,,,,0.02005,,,,0.020297354
474,0.024721266,,,,,,,,,,,,,,,,,0.02442,,,,0.024721266
475,0.029823443,,,,,,,,,,,,,,,,,0.02946,,,,0.029823443
476,0.026351128,,,,,,,,,,,,,,,,,0.02603,,,,0.026351128
477,0.025814589,,,,,,,,,,,,,,,,,0.0255,,,,0.025814589
478,0.023435598,,,,,,,,,,,,,,,,,0.02315,,,,0.023435598
479,0.019720322,,,,,,,,,,,,,,,,,0.01948,,,,0.019720322
480,0.01920403,,,,,,,,,,,,,,,,,0.01897,,,,0.01920403
481,0.017442564,,,,,,,,,,,,,,,,,0.01723,,,,0.017442564
482,0.017695648,,,,,,,,,,,,,,,,,0.01748,,,,0.017695648
483,0.017159109,,,,,,,,,,,,,,,,,0.01695,,,,0.017159109
484,0.017452687,,,,,,,,,,,,,,,,,0.01724,,,,0.017452687
485,0.018576381,,,,,,,,,,,,,,,,,0.01835,,,,0.018576381
486,0.019011686,,,,,,,,,,,,,,,,,0.01878,,,,0.019011686
487,0.033994271,,,,,,,,,,,,,,,,,0.03358,,,,0.033994271
488,0.029570359,,,,,,,,,,,,,,,,,0.02921,,,,0.029570359
489,0.024285961,,,,,,,,,,,,,,,,,0.02399,,,,0.024285961
490,0.020692165,,,,,,,,,,,,,,,,,0.02044,,,,0.020692165
491,0.019133166,,,,,,,,,,,,,,,,,0.0189,,,,0.019133166
492,0.01734133,,,,,,,,,,,,,,,,,0.01713,,,,0.01734133
493,0.016683311,,,,,,,,,,,,,,,,,0.01648,,,,0.016683311
494,0.018070213,,,,,,,,,,,,,,,,,0.01785,,,,0.018070213
495,0.0173717,,,,,,,,,,,,,,,,,0.01716,,,,0.0173717
496,0.016885779,,,,,,,,,,,,,,,,,0.01668,,,,0.016885779
497,0.018586504,,,,,,,,,,,,,,,,,0.01836,,,,0.018586504
498,0.023749422,,,,,,,,,,,,,,,,,0.02346,,,,0.023749422
499,0.022564988,,,,,,,,,,,,,,,,,0.02229,,,,0.022564988
500,0.020358094,,,,,,,,,,,,,,,,,0.02011,,,,0.020358094
501,0.019548224,,,,,,,,,,,,,,,,,0.01931,,,,0.019548224
502,0.016926272,,,,,,,,,,,,,,,,,0.01672,,,,0.016926272
503,0.014446047,,,,,,,,,,,,,,,,,0.01427,,,,0.014446047
504,0.012107549,,,,,,,,,,,,,,,,,0.01196,,,,0.012107549
505,0.007086358,,,,,,,,,,,,,,,,,0.007,,,,0.007086358
506,0.006519449,,,,,,,,,,,,,,,,,0.00644,,,,0.006519449
507,0.005932294,,,,,,,,,,,,,,,,,0.00586,,,,0.005932294
508,0.005790567,,,,,,,,,,,,,,,,,0.00572,,,,0.005790567
509,0.007612773,,,,,,,,,,,,,,,,,0.00752,,,,0.007612773
510,0.014091729,,,,,,,,,,,,,,,,,0.01392,,,,0.014091729
511,0.023617819,,,,,,,,,,,,,,,,,0.02333,,,,0.023617819
512,0.022190424,,,,,,,,,,,,,,,,,0.02192,,,,0.022190424
513,0.020682042,,,,,,,,,,,,,,,,,0.02043,,,,0.020682042
514,0.021451418,,,,,,,,,,,,,,,,,0.02119,,,,0.021451418
515,0.02124895,,,,,,,,,,,,,,,,,0.02099,,,,0.02124895
516,0.019953159,,,,,,,,,,,,,,,,,0.01971,,,,0.019953159
517,0.020428957,,,,,,,,,,,,,,,,,0.02018,,,,0.020428957
518,0.019224277,,,,,,,,,,,,,,,,,0.01899,,,,0.019224277
519,0.018434654,,,,,,,,,,,,,,,,,0.01821,,,,0.018434654
520,0.019163536,,,,,,,,,,,,,,,,,0.01893,,,,0.019163536
521,0.01920403,,,,,,,,,,,,,,,,,0.01897,,,,0.01920403
522,0.024984473,,,,,,,,,,,,,,,,,0.02468,,,,0.024984473
523,0.026432115,,,,,,,,,,,,,,,,,0.02611,,,,0.026432115
524,0.021896846,,,,,,,,,,,,,,,,,0.02163,,,,0.021896846
525,0.021836106,,,,,,,,,,,,,,,,,0.02157,,,,0.021836106
526,0.022170177,,,,,,,,,,,,,,,,,0.0219,,,,0.022170177
527,0.018930699,,,,,,,,,,,,,,,,,0.0187,,,,0.018930699
528,0.017756388,,,,,,,,,,,,,,,,,0.01754,,,,0.017756388
529,0.016926272,,,,,,,,,,,,,,,,,0.01672,,,,0.016926272
530,0.018353667,,,,,,,,,,,,,,,,,0.01813,,,,0.018353667
531,0.019062303,,,,,,,,,,,,,,,,,0.01883,,,,0.019062303
532,0.020520068,,,,,,,,,,,,,,,,,0.02027,,,,0.020520068
533,0.02302054,,,,,,,,,,,,,,,,,0.02274,,,,0.02302054
534,0.02202845,,,,,,,,,,,,,,,,,0.02176,,,,0.02202845
535,0.034955991,,,,,,,,,,,,,,,,,0.03453,,,,0.034955991
536,0.0336602,,,,,,,,,,,,,,,,,0.03325,,,,0.0336602
537,0.033437486,,,,,,,,,,,,,,,,,0.03303,,,,0.033437486
538,0.030056281,,,,,,,,,,,,,,,,,0.02969,,,,0.030056281
539,0.028517529,,,,,,,,,,,,,,,,,0.02817,,,,0.028517529
540,0.025237557,,,,,,,,,,,,,,,,,0.02493,,,,0.025237557
541,0.024539045,,,,,,,,,,,,,,,,,0.02424,,,,0.024539045
542,0.021167963,,,,,,,,,,,,,,,,,0.02091,,,,0.021167963
543,0.020692165,,,,,,,,,,,,,,,,,0.02044,,,,0.020692165
544,0.021117347,,,,,,,,,,,,,,,,,0.02086,,,,0.021117347
545,0.021876599,,,,,,,,,,,,,,,,,0.02161,,,,0.021876599
546,0.032749097,,,,,,,,,,,,,,,,,0.03235,,,,0.032749097
547,0.050120797,,,,,,,,,,,,,,,,,0.04951,,,,0.050120797
548,0.039471013,,,,,,,,,,,,,,,,,0.03899,,,,0.039471013
549,0.034429576,,,,,,,,,,,,,,,,,0.03401,,,,0.034429576
550,0.027657043,,,,,,,,,,,,,,,,,0.02732,,,,0.027657043
551,0.025288174,,,,,,,,,,,,,,,,,0.02498,,,,0.025288174
552,0.023810163,,,,,,,,,,,,,,,,,0.02352,,,,0.023810163
553,0.021208457,,,,,,,,,,,,,,,,,0.02095,,,,0.021208457
554,0.020520068,,,,,,,,,,,,,,,,,0.02027,,,,0.020520068
555,0.019943036,,,,,,,,,,,,,,,,,0.0197,,,,0.019943036
556,0.020520068,,,,,,,,,,,,,,,,,0.02027,,,,0.020520068
557,0.02211956,,,,,,,,,,,,,,,,,0.02185,,,,0.02211956
558,0.029641223,,,,,,,,,,,,,,,,,0.02928,,,,0.029641223
559,0.076208717,,,,,,,,,,,,,,,,,0.07528,,,,0.076208717
560,0.048541552,,,,,,,,,,,,,,,,,0.04795,,,,0.048541552
561,0.031311579,,,,,,,,,,,,,,,,,0.03093,,,,0.031311579
562,0.027474822,,,,,,,,,,,,,,,,,0.02714,,,,0.027474822
563,0.024731389,,,,,,,,,,,,,,,,,0.02443,,,,0.024731389
564,0.022261287,,,,,,,,,,,,,,,,,0.02199,,,,0.022261287
565,0.020661795,,,,,,,,,,,,,,,,,0.02041,,,,0.020661795
566,0.020337847,,,,,,,,,,,,,,,,,0.02009,,,,0.020337847
567,0.020115133,,,,,,,,,,,,,,,,,0.01987,,,,0.020115133
568,0.019457114,,,,,,,,,,,,,,,,,0.01922,,,,0.019457114
569,0.019578595,,,,,,,,,,,,,,,,,0.01934,,,,0.019578595
570,0.028558022,,,,,,,,,,,,,,,,,0.02821,,,,0.028558022
571,0.032597246,,,,,,,,,,,,,,,,,0.0322,,,,0.032597246
572,0.023334364,,,,,,,,,,,,,,,,,0.02305,,,,0.023334364
573,0.023587448,,,,,,,,,,,,,,,,,0.0233,,,,0.023587448
574,0.026249894,,,,,,,,,,,,,,,,,0.02593,,,,0.026249894
575,0.023000293,,,,,,,,,,,,,,,,,0.02272,,,,0.023000293
576,0.021684255,,,,,,,,,,,,,,,,,0.02142,,,,0.021684255
577,0.022797826,,,,,,,,,,,,,,,,,0.02252,,,,0.022797826
578,0.023243254,,,,,,,,,,,,,,,,,0.02296,,,,0.023243254
579,0.023860779,,,,,,,,,,,,,,,,,0.02357,,,,0.023860779
580,0.027353341,,,,,,,,,,,,,,,,,0.02702,,,,0.027353341
581,0.024275837,,,,,,,,,,,,,,,,,0.02398,,,,0.024275837
582,0.031007877,,,,,,,,,,,,,,,,,0.03063,,,,0.031007877
583,0.065477947,,,,,,,,,,,,,,,,,0.06468,,,,0.065477947
584,0.051983497,,,,,,,,,,,,,,,,,0.05135,,,,0.051983497
585,0.036656717,,,,,,,,,,,,,,,,,0.03621,,,,0.036656717
586,0.033518473,,,,,,,,,,,,,,,,,0.03311,,,,0.033518473
587,0.028072101,,,,,,,,,,,,,,,,,0.02773,,,,0.028072101
588,0.027363465,,,,,,,,,,,,,,,,,0.02703,,,,0.027363465
589,0.026118291,,,,,,,,,,,,,,,,,0.0258,,,,0.026118291
590,0.02410374,,,,,,,,,,,,,,,,,0.02381,,,,0.02410374
591,0.02214993,,,,,,,,,,,,,,,,,0.02188,,,,0.02214993
592,0.021785489,,,,,,,,,,,,,,,,,0.02152,,,,0.021785489
593,0.02308128,,,,,,,,,,,,,,,,,0.0228,,,,0.02308128
594,0.032172065,,,,,,,,,,,,,,,,,0.03178,,,,0.032172065
595,0.04324703,,,,,,,,,,,,,,,,,0.04272,,,,0.04324703
596,0.034996485,,,,,,,,,,,,,,,,,0.03457,,,,0.034996485
597,0.029823443,,,,,,,,,,,,,,,,,0.02946,,,,0.029823443
598,0.028709873,,,,,,,,,,,,,,,,,0.02836,,,,0.028709873
599,0.024063247,,,,,,,,,,,,,,,,,0.02377,,,,0.024063247
600,0.023810163,,,,,,,,,,,,,,,,,0.02352,,,,0.023810163
601,0.02302054,,,,,,,,,,,,,,,,,0.02274,,,,0.02302054
602,0.021178087,,,,,,,,,,,,,,,,,0.02092,,,,0.021178087
603,0.021016113,,,,,,,,,,,,,,,,,0.02076,,,,0.021016113
604,0.021005989,,,,,,,,,,,,,,,,,0.02075,,,,0.021005989
605,0.021967709,,,,,,,,,,,,,,,,,0.0217,,,,0.021967709
606,0.023344488,,,,,,,,,,,,,,,,,0.02306,,,,0.023344488
607,0.027586179,,,,,,,,,,,,,,,,,0.02725,,,,0.027586179
608,0.031544416,,,,,,,,,,,,,,,,,0.03116,,,,0.031544416
609,0.033791804,,,,,,,,,,,,,,,,,0.03338,,,,0.033791804
610,0.037527327,,,,,,,,,,,,,,,,,0.03707,,,,0.037527327
611,0.03164565,,,,,,,,,,,,,,,,,0.03126,,,,0.03164565
612,0.02689779,,,,,,,,,,,,,,,,,0.02657,,,,0.02689779
613,0.024002507,,,,,,,,,,,,,,,,,0.02371,,,,0.024002507
614,0.022322027,,,,,,,,,,,,,,,,,0.02205,,,,0.022322027
615,0.021825982,,,,,,,,,,,,,,,,,0.02156,,,,0.021825982
616,0.020246737,,,,,,,,,,,,,,,,,0.02,,,,0.020246737
617,0.020763029,,,,,,,,,,,,,,,,,0.02051,,,,0.020763029
618,0.026877543,,,,,,,,,,,,,,,,,0.02655,,,,0.026877543
619,0.035786107,,,,,,,,,,,,,,,,,0.03535,,,,0.035786107
620,0.02686742,,,,,,,,,,,,,,,,,0.02654,,,,0.02686742
621,0.026624459,,,,,,,,,,,,,,,,,0.0263,,,,0.026624459
622,0.026725693,,,,,,,,,,,,,,,,,0.0264,,,,0.026725693
623,0.023729176,,,,,,,,,,,,,,,,,0.02344,,,,0.023729176
624,0.022767456,,,,,,,,,,,,,,,,,0.02249,,,,0.022767456
625,0.024792129,,,,,,,,,,,,,,,,,0.02449,,,,0.024792129
626,0.023911396,,,,,,,,,,,,,,,,,0.02362,,,,0.023911396
627,0.021593145,,,,,,,,,,,,,,,,,0.02133,,,,0.021593145
628,0.021340061,,,,,,,,,,,,,,,,,0.02108,,,,0.021340061
629,0.021471664,,,,,,,,,,,,,,,,,0.02121,,,,0.021471664
630,0.022403014,,,,,,,,,,,,,,,,,0.02213,,,,0.022403014
631,0.026735816,,,,,,,,,,,,,,,,,0.02641,,,,0.026735816
632,0.028719996,,,,,,,,,,,,,,,,,0.02837,,,,0.028719996
633,0.034186615,,,,,,,,,,,,,,,,,0.03377,,,,0.034186615
634,0.038084112,,,,,,,,,,,,,,,,,0.03762,,,,0.038084112
635,0.030370105,,,,,,,,,,,,,,,,,0.03,,,,0.030370105
636,0.028537776,,,,,,,,,,,,,,,,,0.02819,,,,0.028537776
637,0.022757332,,,,,,,,,,,,,,,,,0.02248,,,,0.022757332
638,0.021491911,,,,,,,,,,,,,,,,,0.02123,,,,0.021491911
639,0.02028723,,,,,,,,,,,,,,,,,0.02004,,,,0.02028723
640,0.019821555,,,,,,,,,,,,,,,,,0.01958,,,,0.019821555
641,0.019912666,,,,,,,,,,,,,,,,,0.01967,,,,0.019912666
642,0.026371375,,,,,,,,,,,,,,,,,0.02605,,,,0.026371375
643,0.03651499,,,,,,,,,,,,,,,,,0.03607,,,,0.03651499
644,0.024387195,,,,,,,,,,,,,,,,,0.02409,,,,0.024387195
645,0.023425475,,,,,,,,,,,,,,,,,0.02314,,,,0.023425475
646,0.021410924,,,,,,,,,,,,,,,,,0.02115,,,,0.021410924
647,0.021502035,,,,,,,,,,,,,,,,,0.02124,,,,0.021502035
648,0.018384037,,,,,,,,,,,,,,,,,0.01816,,,,0.018384037
649,0.014213209,,,,,,,,,,,,,,,,,0.01404,,,,0.014213209
650,0.011945575,,,,,,,,,,,,,,,,,0.0118,,,,0.011945575
651,0.009698187,,,,,,,,,,,,,,,,,0.00958,,,,0.009698187
652,0.010194232,,,,,,,,,,,,,,,,,0.01007,,,,0.010194232
653,0.013160379,,,,,,,,,,,,,,,,,0.013,,,,0.013160379
654,0.018424531,,,,,,,,,,,,,,,,,0.0182,,,,0.018424531
655,0.028871847,,,,,,,,,,,,,,,,,0.02852,,,,0.028871847
656,0.028892093,,,,,,,,,,,,,,,,,0.02854,,,,0.028892093
657,0.023445721,,,,,,,,,,,,,,,,,0.02316,,,,0.023445721
658,0.021704502,,,,,,,,,,,,,,,,,0.02144,,,,0.021704502
659,0.018171446,,,,,,,,,,,,,,,,,0.01795,,,,0.018171446
660,0.016298623,,,,,,,,,,,,,,,,,0.0161,,,,0.016298623
661,0.014496664,,,,,,,,,,,,,,,,,0.01432,,,,0.014496664
662,0.014658637,,,,,,,,,,,,,,,,,0.01448,,,,0.014658637
663,0.014122099,,,,,,,,,,,,,,,,,0.01395,,,,0.014122099
664,0.015670974,,,,,,,,,,,,,,,,,0.01548,,,,0.015670974
665,0.015529247,,,,,,,,,,,,,,,,,0.01534,,,,0.015529247
666,0.018940822,,,,,,,,,,,,,,,,,0.01871,,,,0.018940822
667,0.023091403,,,,,,,,,,,,,,,,,0.02281,,,,0.023091403
668,0.020530191,,,,,,,,,,,,,,,,,0.02028,,,,0.020530191
669,0.020783275,,,,,,,,,,,,,,,,,0.02053,,,,0.020783275
670,0.026715569,,,,,,,,,,,,,,,,,0.02639,,,,0.026715569
671,0.029600729,,,,,,,,,,,,,,,,,0.02924,,,,0.029600729
672,0.028061977,,,,,,,,,,,,,,,,,0.02772,,,,0.028061977
673,0.027657043,,,,,,,,,,,,,,,,,0.02732,,,,0.027657043
674,0.024680772,,,,,,,,,,,,,,,,,0.02438,,,,0.024680772
675,0.024377071,,,,,,,,,,,,,,,,,0.02408,,,,0.024377071
676,0.027252108,,,,,,,,,,,,,,,,,0.02692,,,,0.027252108
677,0.02984369,,,,,,,,,,,,,,,,,0.02948,,,,0.02984369
678,0.032678233,,,,,,,,,,,,,,,,,0.03228,,,,0.032678233
679,0.070539631,,,,,,,,,,,,,,,,,0.06968,,,,0.070539631
680,0.056184695,,,,,,,,,,,,,,,,,0.0555,,,,0.056184695
681,0.039511507,,,,,,,,,,,,,,,,,0.03903,,,,0.039511507
682,0.035340679,,,,,,,,,,,,,,,,,0.03491,,,,0.035340679
683,0.032587123,,,,,,,,,,,,,,,,,0.03219,,,,0.032587123
684,0.029084437,,,,,,,,,,,,,,,,,0.02873,,,,0.029084437
685,0.026280264,,,,,,,,,,,,,,,,,0.02596,,,,0.026280264
686,0.022079067,,,,,,,,,,,,,,,,,0.02181,,,,0.022079067
687,0.020803522,,,,,,,,,,,,,,,,,0.02055,,,,0.020803522
688,0.020752905,,,,,,,,,,,,,,,,,0.0205,,,,0.020752905
689,0.021208457,,,,,,,,,,,,,,,,,0.02095,,,,0.021208457
690,0.026290388,,,,,,,,,,,,,,,,,0.02597,,,,0.026290388
691,0.039805085,,,,,,,,,,,,,,,,,0.03932,,,,0.039805085
692,0.027160997,,,,,,,,,,,,,,,,,0.02683,,,,0.027160997
693,0.025733603,,,,,,,,,,,,,,,,,0.02542,,,,0.025733603
694,0.024609909,,,,,,,,,,,,,,,,,0.02431,,,,0.024609909
695,0.02311165,,,,,,,,,,,,,,,,,0.02283,,,,0.02311165
696,0.022433384,,,,,,,,,,,,,,,,,0.02216,,,,0.022433384
697,0.021309691,,,,,,,,,,,,,,,,,0.02105,,,,0.021309691
698,0.02127932,,,,,,,,,,,,,,,,,0.02102,,,,0.02127932
699,0.020773152,,,,,,,,,,,,,,,,,0.02052,,,,0.020773152
700,0.021755119,,,,,,,,,,,,,,,,,0.02149,,,,0.021755119
701,0.022322027,,,,,,,,,,,,,,,,,0.02205,,,,0.022322027
702,0.028375802,,,,,,,,,,,,,,,,,0.02803,,,,0.028375802
703,0.056063214,,,,,,,,,,,,,,,,,0.05538,,,,0.056063214
704,0.047377364,,,,,,,,,,,,,,,,,0.0468,,,,0.047377364
705,0.035472283,,,,,,,,,,,,,,,,,0.03504,,,,0.035472283
706,0.030329612,,,,,,,,,,,,,,,,,0.02996,,,,0.030329612
707,0.024660525,,,,,,,,,,,,,,,,,0.02436,,,,0.024660525
708,0.023364734,,,,,,,,,,,,,,,,,0.02308,,,,0.023364734
709,0.022261287,,,,,,,,,,,,,,,,,0.02199,,,,0.022261287
710,0.021137593,,,,,,,,,,,,,,,,,0.02088,,,,0.021137593
711,0.019862049,,,,,,,,,,,,,,,,,0.01962,,,,0.019862049
712,0.019507731,,,,,,,,,,,,,,,,,0.01927,,,,0.019507731
713,0.020044269,,,,,,,,,,,,,,,,,0.0198,,,,0.020044269
714,0.025723479,,,,,,,,,,,,,,,,,0.02541,,,,0.025723479
715,0.031179975,,,,,,,,,,,,,,,,,0.0308,,,,0.031179975
716,0.023607695,,,,,,,,,,,,,,,,,0.02332,,,,0.023607695
717,0.022595358,,,,,,,,,,,,,,,,,0.02232,,,,0.022595358
718,0.021016113,,,,,,,,,,,,,,,,,0.02076,,,,0.021016113
719,0.019021809,,,,,,,,,,,,,,,,,0.01879,,,,0.019021809
720,0.019416621,,,,,,,,,,,,,,,,,0.01918,,,,0.019416621
721,0.018049966,,,,,,,,,,,,,,,,,0.01783,,,,0.018049966
722,0.017442564,,,,,,,,,,,,,,,,,0.01723,,,,0.017442564
723,0.017270467,,,,,,,,,,,,,,,,,0.01706,,,,0.017270467
